layer,field,verdict,nearness,path,line,section,stated,novel,held,repeats,text
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2496,4.1152,25,25,"35,40,45,50,85",1,create an attractive site and a. Site trees must be capable of a height of 25 feet.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2548,4.1152,6,6,"35,40,45,50,85",1,c. Evergreen trees shall be a minimum of 6 feet in height and
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2665,4.1152,5,5,"35,40,45,50,85",1,lots shall use vegetation and or strip at least 5 feet wide. The height shall be met at
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2828,4.1152,4,4,"35,40,45,50,85",1,G13. Fencing. High quality and S13. Fencing. Fences or walls shall not exceed 4 feet in height when
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2836,4.1152,10,10,"35,40,45,50,85",1,"exceed 10 feet in height, with a maximum depth and width"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2868,4.1152,6,6,"35,40,45,50,85",1,minimum of 6 feet in height at time of planting.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,2959,4.1152,25,25,"35,40,45,50,85",1,G3. Light Fixtures. Lighting ﬁxtures in S3. Light Fixtures. Light ﬁxtures shall not exceed 25 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3091,4.1152,12,12,"35,40,45,50,85",1,"industrial, and institutional spaces ground-ﬂoor heights shall be a minimum of 12 feet from the"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3149,4.1152,3,3,"35,40,45,50,85",1,"c. d., and e. Parapets shall not be c. Parapets must be a minimum 3 feet in height with a"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3261,4.1152,8,8,"35,40,45,50,85",1,strategies which highlight these a. Oversized entry door(s) of a minimum height of 8 feet .
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3436,4.1152,4,4,"35,40,45,50,85",1,shall not exceed 4 feet in height and shall include a
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3442,4.1152,4,4,"35,40,45,50,85",1,in height and 4 feet in depth as measured from the point of
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3532,4.1152,6,6,"35,40,45,50,85",1,"sidewalk, at a height of 6 feet above grade."
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3620,4.1152,3,3,"35,40,45,50,85",1,"of the facade height, or 3 feet, whichever is greater, and shall"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3625,4.1152,3,3,"35,40,45,50,85",1,"material at least 5 percent of the facade height, or 3 feet,"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3664,4.1152,3,3,"35,40,45,50,85",1,in height at planting every 3 feet on center for 80 percent of
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,3873,4.1152,12,12,"35,40,45,50,85",1,"or 12 feet in height, whichever is less."
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,4212,4.1152,25,25,"35,40,45,50,85",1,expression of the business are exceed a height of 25 feet above grade.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1100.downtown.txt,4297,4.1152,18,18,"35,40,45,50,85",1,"intersection, provide bays a minimum 18 feet in height, that"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,441,4.1234,10,10,"35,40,45,50,85",1,not exceed 10 feet above the roof height on which the system is installed.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,448,4.1200,20,20,"35,40,45,50,85",1,2. Ground-mounted. Ground-mounted solar energy systems shall not exceed 20 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,458,4.1235,10,10,"35,40,45,50,85",1,exceed 10 feet above the height of the roof on which the system is installed.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,1718,4.1252,6,6,"35,40,45,50,85",1,designed and constructed as enclosed by a fence or wall of at least 6 feet in height. Walls
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2082,4.1252,12,12,"35,40,45,50,85",1,between the heights of zero feet and 12 feet.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2176,4.1252,9,9,"35,40,45,50,85",1,"The indoor area shall have a minimum height of 9 feet,"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2212,4.1252,4,4,"35,40,45,50,85",1,exceed 4 feet in height and must be consistent with
or/multnomah/gresham,open_space_min_pct,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2289,4.1252,15,15,,1,G10. Open Space for Townhouse Style. S10. Open Space for Townhouse Style. A minimum of 15 percent of
or/multnomah/gresham,open_space_min_pct,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2310,4.1252,50,50,,1,b. No more than 50 percent of the required open space area
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2372,4.1252,25,25,"35,40,45,50,85",1,create an attractive site. a. Site trees must be capable of a height of 25 feet.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2421,4.1252,6,6,"35,40,45,50,85",1,c. Evergreen trees shall be a minimum of 6 feet in height and
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2539,4.1252,6,6,"35,40,45,50,85",1,screening at various heights. parking area between the heights of 3 and 6 feet to allow for
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2782,4.1252,25,25,"35,40,45,50,85",1,trees in the setback areas to a. Such trees shall be capable of at least 25 feet in height and
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2783,4.1252,10,10,"35,40,45,50,85",1,create an attractive site and to spread at maturity and be not less than 10 feet in height
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2787,4.1252,25,25,"35,40,45,50,85",1,trees are capable of at least 25 feet in height and are at
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2788,4.1252,8,8,"35,40,45,50,85",1,least 8 feet in height at the time of planting.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2798,4.1252,25,25,"35,40,45,50,85",1,species with a minimum mature height of 25 feet may be
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2820,4.1252,4,4,"35,40,45,50,85",1,G17. Fencing. High quality and S17. Fencing. Fences or walls shall not exceed 4 feet in height when
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2828,4.1252,10,10,"35,40,45,50,85",1,"exceed 10 feet in height, with a maximum depth and width"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2850,4.1252,6,6,"35,40,45,50,85",1,minimum of 6 feet in height at time of planting.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2941,4.1252,25,25,"35,40,45,50,85",1,exceed 25 feet in height and are weather and
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,2943,4.1252,25,25,"35,40,45,50,85",1,G3. Light Fixtures. Lighting ﬁxtures in S3. Light Fixtures. Light ﬁxtures shall not exceed 25 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3152,4.1252,2,2,"35,40,45,50,85",1,Parapets shall not be excessively b. Parapets shall be a minimum of 2 feet in height and a
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3153,4.1252,8,8,"35,40,45,50,85",1,tall and dominate the façade or maximum of 8 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3322,4.1252,8,8,"35,40,45,50,85",1,f. Oversized entry door(s) a minimum height of 8 feet.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3457,4.1252,4,4,"35,40,45,50,85",1,shall not exceed 4 feet in height and shall include a
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3463,4.1252,4,4,"35,40,45,50,85",1,Figure 4.1252(B)(3)(S10). Ground ﬂoor unit in height and 4 feet in depth as measured from the point of
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3546,4.1252,6,6,"35,40,45,50,85",1,"sidewalk, at a height of 6 feet above grade."
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3732,4.1252,3,3,"35,40,45,50,85",1,"the building and ground. height, or 3 feet, whichever is greater, may count toward"
or/multnomah/gresham,min_frontage_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3911,4.1252,12,12,"16,18,20,25,32,35,40,45,50,75,100",1,"provide high levels of clear glazing primary street frontage, between 0 and 12 feet (the"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,3995,4.1252,12,12,"35,40,45,50,85",1,multi-family buildings shall have the space(s) between the heights of 0 and 12 feet. Where
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4118,4.1252,25,25,"35,40,45,50,85",1,use(s) within the building or tenant maximum height of 25 feet (as measured from ﬁnished
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4159,4.1252,8,8,"35,40,45,50,85",1,"have a height clearance of 8 feet. in height, as measured from ﬁnished grade."
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4171,4.1252,25,25,"35,40,45,50,85",1,portion of a projecting sign exceed a height of 25 feet above
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4201,4.1252,8,8,"35,40,45,50,85",1,may cross. Creative signs with b. Height: A monument sign shall not exceed 8 feet in height
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4205,4.1252,4,4,"35,40,45,50,85",1,sign shall not exceed 4 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1200.civic-neighborhood.txt,4353,4.1252,18,18,"35,40,45,50,85",1,"intersection, provide bays a minimum 18 feet in height, that"
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1400.pleasant-valley.txt,910,4.14,6,6,"35,40,45,50,85",1,b. Ground-mounted. Ground-mounted solar energy systems shall not exceed 6 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1400.pleasant-valley.txt,915,4.14,10,10,"35,40,45,50,85",1,frames shall not exceed 10 feet above the roof height on which the system is installed.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1400.pleasant-valley.txt,918,4.14,20,20,"35,40,45,50,85",1,b. Ground-mounted. Ground-mounted solar energy systems shall not exceed 20 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1400.pleasant-valley.txt,939,4.14,10,10,"35,40,45,50,85",1,and shall not exceed 10 feet above the height of the roof on which the system is installed.
or/multnomah/gresham,max_units,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,118,4.1504,"3.6,14.4","3.6,14.4",,1,"Dwellings of 3.6 units per acre, and for Townhouses of 14.4 units per acre. There is no minimum density in this"
or/multnomah/gresham,max_units,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,122,4.1505,"7.3,25","7.3,25",,1,average net density for single detached units of 5.8 to 7.3 dwelling units per acre and 5.8 to 25 units per acre
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,1050,4.1595,6,6,"35,40,45,50,85",1,b. Ground-mounted. Ground-mounted solar energy systems shall not exceed 6 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,1055,4.1595,10,10,"35,40,45,50,85",1,frames shall not exceed 10 feet above the roof height on which the system is installed.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,1058,4.1595,20,20,"35,40,45,50,85",2,b. Ground-mounted. Ground-mounted solar energy systems shall not exceed 20 feet in height.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,1096,4.1596,10,10,"35,40,45,50,85",1,and shall not exceed 10 feet above the height of the roof on which the system is installed.
or/multnomah/gresham,max_height_ft,unheld,unread_section,or/multnomah/gresham/4.1500.springwater.txt,1107,4.1596,110,110,"35,40,45,50,85",1,b. Ground-mounted. Ground-mounted wind energy systems shall not exceed 110 feet in height.
